id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2026-02-15 20:00:00;35081.445;5304.669;214.991;0.0;51553.292;-10952.187
S;SUL;2026-02-15 20:00:00;9890.856;1351.597;1059.378;1.0;15709.608;-3406.777
NE;NORDESTE;2026-02-15 21:00:00;5028.293;1064.445;13984.314;0.0;13737.306;6339.746
N;NORTE;2026-02-15 21:00:00;14118.533;1440.24699999;306.908;0.0;8205.823;7659.865
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-15 21:00:00;63905.123;9175.544;15394.652;1.0;88476.32;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-15 21:00:00;35078.392;5325.24699999;201.918;0.0;51093.68299999;-10488.126
S;SUL;2026-02-15 21:00:00;9679.90499999;1345.605;901.512;1.0;15439.50699999;-3511.485
NE;NORDESTE;2026-02-15 22:00:00;4286.416;1069.217;14869.49299999;0.0;13923.32699999;6301.799
N;NORTE;2026-02-15 22:00:00;14604.998;1443.351;292.809;0.0;8300.735;8040.423
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-15 22:00:00;62035.67;9198.953;16160.915;1.0;87396.54;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-15 22:00:00;34181.793;5332.647;200.542;0.0;50100.438;-10385.456
S;SUL;2026-02-15 22:00:00;8962.463;1353.738;798.071;1.0;15072.038;-3956.766
NE;NORDESTE;2026-02-15 23:00:00;3439.514;1052.767;15802.54499999;0.0;13839.98299999;6454.843
N;NORTE;2026-02-15 23:00:00;14458.303;1437.191;317.161;0.0;8261.7;7950.955
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-15 23:00:00;58688.509;9181.117;16991.479;1.0;84862.11;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-15 23:00:00;32724.42;5341.15899999;150.61099999;0.0;48385.431;-10169.241
S;SUL;2026-02-15 23:00:00;8066.272;1350.0;721.162;1.0;14374.991;-4236.557
NE;NORDESTE;2026-02-16 00:00:00;2803.339;900.10999999;16311.023;0.0;13440.392;6574.08
N;NORTE;2026-02-16 00:00:00;14344.605;1437.814;312.185;0.0;8188.343;7906.261
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 00:00:00;55459.619;8598.376;17578.707;1.0;81637.7;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 00:00:00;31387.764;4914.66699999;198.935;0.0;46267.864;-9766.498
S;SUL;2026-02-16 00:00:00;6923.911;1345.78499999;756.564;1.0;13741.103;-4713.843
NE;NORDESTE;2026-02-16 01:00:00;2717.494;809.651;15911.604;0.0;13153.126;6285.623
N;NORTE;2026-02-16 01:00:00;14336.76499999;1435.617;232.462;0.0;8064.62499999;7940.219
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 01:00:00;53077.61;8432.254;17268.535;1.0;78779.4;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 01:00:00;30234.873;4849.353;234.494;0.0;44447.428;-9128.708
S;SUL;2026-02-16 01:00:00;5788.478;1337.633;889.975;1.0;13114.22;-5097.134
NE;NORDESTE;2026-02-16 02:00:00;2621.583;568.456;16031.14099999;0.0;12980.25399999;6240.926
N;NORTE;2026-02-16 02:00:00;14355.09;1412.71799999;274.558;0.0;7950.075;8092.29099999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 02:00:00;51270.773;8177.839;17323.519;1.0;76773.13;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 02:00:00;29770.068;4852.031;251.038;0.0;43107.47;-8234.333
S;SUL;2026-02-16 02:00:00;4524.03199999;1344.634;766.782;1.0;12735.33199999;-6098.884
NE;NORDESTE;2026-02-16 03:00:00;2301.84499999;543.794;16239.905;0.0;12647.394;6438.15
N;NORTE;2026-02-16 03:00:00;14212.92899999;1408.925;292.999;0.0;7854.61399999;8060.239
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 03:00:00;49721.415;8150.102;17410.173;1.0;75282.69;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 03:00:00;29592.61799999;4852.558;221.917;0.0;42211.16099999;-7544.06799999
S;SUL;2026-02-16 03:00:00;3614.023;1344.825;655.352;1.0;12569.521;-6954.321
NE;NORDESTE;2026-02-16 04:00:00;2232.282;562.275;16761.156;4.721;12479.553;7080.881
N;NORTE;2026-02-16 04:00:00;12981.662;1438.077;273.286;0.0;7684.765;7008.25999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 04:00:00;48516.499;8107.617;17833.228;19.134;74476.48;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 04:00:00;29651.35299999;4763.568;179.681;13.413;41803.77899999;-7195.76399999
S;SUL;2026-02-16 04:00:00;3651.202;1343.697;619.105;1.0;12508.381;-6893.377
NE;NORDESTE;2026-02-16 05:00:00;2239.933;581.437;17319.249;188.82499999;12121.711;8207.733
N;NORTE;2026-02-16 05:00:00;11778.225;1437.111;244.239;2.767;7590.36999999;5871.972
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 05:00:00;48011.708;8129.099;18183.214;321.973;74645.99;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 05:00:00;29803.154;4765.54299999;179.946;121.693;42073.753;-7203.417
S;SUL;2026-02-16 05:00:00;4190.396;1345.008;439.78;8.688;12860.16;-6876.288
NE;NORDESTE;2026-02-16 06:00:00;2205.756;576.96799999;15502.28599999;2594.16199999;11344.09299999;9535.079
N;NORTE;2026-02-16 06:00:00;9185.367;1429.36099999;130.366;97.192;7402.82599999;3439.46
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 06:00:00;44644.216;7810.567;16134.425;6042.382;74631.59;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 06:00:00;27588.457;4457.98499999;195.252;2955.637;42505.99;-7308.659
S;SUL;2026-02-16 06:00:00;5664.636;1346.253;306.52099999;395.391;13378.68099999;-5665.88
NE;NORDESTE;2026-02-16 07:00:00;2168.40299999;561.539;12886.044;5766.13499999;10830.801;10551.32
N;NORTE;2026-02-16 07:00:00;6173.96299999;1273.88;22.156;409.09099999;7270.86799999;608.222
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 07:00:00;39962.887;6947.578;13335.056;16468.367;76713.89;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 07:00:00;24604.13699999;3767.325;192.167;8632.95099999;43734.331;-6537.751
S;SUL;2026-02-16 07:00:00;7016.38399999;1344.83399999;234.689;1660.19;14877.888;-4621.791
NE;NORDESTE;2026-02-16 08:00:00;1931.57;568.528;11210.022;7713.485;10798.67299999;10624.932
N;NORTE;2026-02-16 08:00:00;4744.954;1254.388;36.213;807.026;7227.50999999;-384.929
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 08:00:00;35719.7;6915.314;11651.756;24846.002;79132.77;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 08:00:00;21982.29199999;3751.186;174.211;13201.13799999;45117.31699999;-6008.49
S;SUL;2026-02-16 08:00:00;7060.884;1341.212;231.31;3124.353;15989.272;-4231.513
NE;NORDESTE;2026-02-16 09:00:00;1922.437;570.112;7676.182;9534.955;10483.244;9220.44199999
N;NORTE;2026-02-16 09:00:00;4718.89999999;1249.63;37.656;1214.884;7178.152;42.91799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 09:00:00;33250.921;6887.46;8194.852;31819.365;80152.6;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 09:00:00;20092.86;3720.40099999;132.69999999;16692.488;45887.669;-5249.22
S;SUL;2026-02-16 09:00:00;6516.724;1347.317;348.314;4377.038;16603.533;-4014.14
NE;NORDESTE;2026-02-16 10:00:00;1924.702;521.744;6571.741;10549.888;10623.333;8944.742
N;NORTE;2026-02-16 10:00:00;4713.878;1242.34399999;37.703;1531.30499999;7230.139;295.091
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 10:00:00;32130.01;6842.718;7165.956;36124.413;82263.1;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 10:00:00;19582.353;3706.958;122.534;18799.12099999;47113.117;-4902.151
S;SUL;2026-02-16 10:00:00;5909.07699999;1371.672;433.978;5244.099;17296.50799999;-4337.682
NE;NORDESTE;2026-02-16 11:00:00;1925.658;491.347;5581.554;10809.168;10601.333;8206.394
N;NORTE;2026-02-16 11:00:00;4711.28399999;1238.58699999;39.90999999;1721.744;7330.07899999;381.446
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 11:00:00;31839.534;6810.975;6417.744;38145.135;83213.39;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 11:00:00;19553.48299999;3707.78;131.364;19937.09799999;48013.87199999;-4684.147
S;SUL;2026-02-16 11:00:00;5649.109;1373.261;664.91599999;5677.125;17268.104;-3903.693
NE;NORDESTE;2026-02-16 12:00:00;1926.532;499.845;4671.08199999;11216.696;10396.399;7917.756
N;NORTE;2026-02-16 12:00:00;4749.146;1241.201;38.968;1563.145;7074.355;518.105
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 12:00:00;31486.008;6824.096;5529.975;38639.696;82479.78;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 12:00:00;19966.519;3705.162;116.124;20424.856;48791.39;-4578.729
S;SUL;2026-02-16 12:00:00;4843.81099999;1377.888;703.801;5434.999;16217.63099999;-3857.132
NE;NORDESTE;2026-02-16 13:00:00;1937.071;485.74199999;4328.96199999;11828.651;10536.107;8044.319
N;NORTE;2026-02-16 13:00:00;4997.383;1248.379;139.493;1475.095;7239.31;621.04
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 13:00:00;33497.509;6809.385;5280.758;38572.415;84160.07;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 13:00:00;21652.03;3691.739;92.313;20487.098;49785.932;-3862.752
S;SUL;2026-02-16 13:00:00;4911.02499999;1383.525;719.99;4781.571;16598.718;-4802.607
NE;NORDESTE;2026-02-16 14:00:00;1932.562;467.989;3766.45499999;10940.15299999;10763.493;6343.66599999
N;NORTE;2026-02-16 14:00:00;5688.355;1259.41899999;159.649;1491.924;7570.935;1028.41199999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 14:00:00;38076.531;6804.955;4670.213;35170.053;84721.75;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 14:00:00;24545.713;3702.17399999;78.81699999;18824.51099999;49349.921;-2198.70599999
S;SUL;2026-02-16 14:00:00;5909.901;1375.373;665.292;3913.46499999;17037.403;-5173.372
NE;NORDESTE;2026-02-16 15:00:00;1942.309;465.655;6417.496;8668.419;11199.739;6294.14
N;NORTE;2026-02-16 15:00:00;7324.47399999;1324.64199999;141.298;1134.097;7661.63499999;2262.876
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 15:00:00;41726.072;7101.269;7257.149;29164.419;85248.91;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 15:00:00;25910.72999999;3958.11499999;82.046;16332.76099999;49537.08399999;-3253.432
S;SUL;2026-02-16 15:00:00;6548.559;1352.857;616.309;3029.142;16850.451;-5303.584
NE;NORDESTE;2026-02-16 16:00:00;2147.112;507.104;8339.585;5567.565;11767.068;4794.298
N;NORTE;2026-02-16 16:00:00;9539.904;1445.373;160.823;711.79699999;7726.205;4131.692
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 16:00:00;48904.487;7764.962;9186.005;20412.569;86268.02;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 16:00:00;30038.80199999;4456.533;92.446;12103.416;49915.764;-3224.567
S;SUL;2026-02-16 16:00:00;7178.66899999;1355.952;593.151;2029.791;16858.98599999;-5701.423
NE;NORDESTE;2026-02-16 17:00:00;3545.191;546.24599999;9864.26;1503.69299999;12378.18899999;3081.201
N;NORTE;2026-02-16 17:00:00;13960.578;1453.091;219.202;312.508;7818.10699999;8127.272
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 17:00:00;59363.806;8094.703;10692.373;8939.948;87090.83;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 17:00:00;34414.221;4748.89099999;74.244;6105.363;50069.393;-4726.674
S;SUL;2026-02-16 17:00:00;7443.81599999;1346.475;534.667;1018.384;16825.141;-6481.799
NE;NORDESTE;2026-02-16 18:00:00;5211.389;540.226;11261.827;30.588;13584.85999999;3459.17
N;NORTE;2026-02-16 18:00:00;15475.758;1120.53399999;213.256;46.185;7915.077;8940.65599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 18:00:00;69222.853;7775.04;11970.966;1000.007;89968.87;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 18:00:00;40333.17599999;4761.882;59.099;702.689;51667.50599999;-5810.66
S;SUL;2026-02-16 18:00:00;8202.53;1352.39799999;436.784;220.545;16801.423;-6589.166
NE;NORDESTE;2026-02-16 19:00:00;5446.979;547.588;13542.51299999;4.958;13800.54099999;5741.497
N;NORTE;2026-02-16 19:00:00;15113.766;971.108;224.086;3.03099999;8035.559;8276.43199999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 19:00:00;73239.612;7602.911;14189.456;26.318;95058.3;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 19:00:00;42948.28;4732.968;142.05699999;17.174;55161.93;-7321.451
S;SUL;2026-02-16 19:00:00;9730.587;1351.247;280.79999999;1.155;18060.267;-6696.478
NE;NORDESTE;2026-02-16 20:00:00;5383.564;546.26;13781.172;0.0;13836.229;5874.767
N;NORTE;2026-02-16 20:00:00;14684.925;950.81599999;234.101;0.0;8148.166;7721.676
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 20:00:00;73310.825;7611.216;14467.592;1.0;95390.63;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 20:00:00;42932.18099999;4762.334;205.26;0.0;55113.74399999;-7213.96899999
S;SUL;2026-02-16 20:00:00;10310.155;1351.80599999;247.059;1.0;18292.494;-6382.474
NE;NORDESTE;2026-02-16 21:00:00;5159.936;555.292;14252.903;0.0;14244.63;5723.501
N;NORTE;2026-02-16 21:00:00;14830.122;946.465;292.735;0.0;8342.872;7726.45
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 21:00:00;72602.334;7659.252;15049.404;1.0;95311.99;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 21:00:00;42394.564;4805.09099999;234.292;0.0;54602.188;-7168.241
S;SUL;2026-02-16 21:00:00;10217.712;1352.404;269.474;1.0;18122.3;-6281.71
NE;NORDESTE;2026-02-16 22:00:00;4244.615;572.429;15603.15;0.0;14310.479;6109.715
N;NORTE;2026-02-16 22:00:00;14873.037;940.222;283.971;0.0;8413.65;7683.58
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 22:00:00;69536.842;7644.904;16324.175;1.0;93506.92;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 22:00:00;40693.742;4787.23;224.749;0.0;53220.014;-7514.293
S;SUL;2026-02-16 22:00:00;9725.448;1345.02299999;212.305;1.0;17562.77799999;-6279.002
NE;NORDESTE;2026-02-16 23:00:00;3553.368;555.947;15498.08799999;0.0;14056.49099999;5550.91199999
N;NORTE;2026-02-16 23:00:00;14885.708;894.604;300.701;0.0;8434.11499999;7646.898
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-16 23:00:00;66340.227;7578.777;16245.443;1.0;90165.45;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-16 23:00:00;38637.97999999;4782.937;243.056;0.0;51133.83899999;-7469.86599999
S;SUL;2026-02-16 23:00:00;9263.171;1345.289;203.598;1.0;16541.002;-5727.944
NE;NORDESTE;2026-02-17 00:00:00;3055.11899999;601.98699999;15093.17;0.0;13789.46;4960.816
N;NORTE;2026-02-17 00:00:00;14968.692;971.62;318.249;0.0;8385.107;7873.454
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 00:00:00;62915.547;7761.148;15919.27;1.0;86596.97;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 00:00:00;36762.66399999;4841.89799999;246.729;0.0;48860.693;-7009.402
S;SUL;2026-02-17 00:00:00;8129.07199999;1345.643;261.122;1.0;15561.70499999;-5824.868
NE;NORDESTE;2026-02-17 01:00:00;2868.143;595.06099999;15194.294;0.0;13604.977;5052.521
N;NORTE;2026-02-17 01:00:00;14851.911;960.245;305.14999999;0.0;8273.373;7843.933
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 01:00:00;60100.803;7536.62;15971.63;1.0;83610.05;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 01:00:00;35036.011;4637.87699999;247.992;0.0;47010.516;-7088.636
S;SUL;2026-02-17 01:00:00;7344.738;1343.43699999;224.194;1.0;14721.187;-5807.818
NE;NORDESTE;2026-02-17 02:00:00;2883.682;531.016;15597.40199999;0.0;13348.81099999;5663.289
N;NORTE;2026-02-17 02:00:00;14868.10899999;905.083;251.2;0.0;8142.532;7881.86
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 02:00:00;57404.302;7390.854;16253.971;1.0;81050.13;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 02:00:00;33389.87299999;4611.492;241.435;0.0;45425.25099999;-7182.451
S;SUL;2026-02-17 02:00:00;6262.638;1343.26299999;163.934;1.0;14133.533;-6362.698
NE;NORDESTE;2026-02-17 03:00:00;2636.724;525.554;16035.29799999;0.0;13134.12499999;6063.451
N;NORTE;2026-02-17 03:00:00;14909.90799999;879.74899999;223.639;0.0;7973.66699999;8039.629
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 03:00:00;55397.254;7415.442;16663.935;1.0;79477.63;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 03:00:00;32594.78799999;4661.891;229.724;0.0;44540.516;-7054.113
S;SUL;2026-02-17 03:00:00;5255.834;1348.248;175.274;1.0;13829.323;-7048.967
NE;NORDESTE;2026-02-17 04:00:00;2451.657;567.383;16949.95699999;5.086;12975.739;6998.34399999
N;NORTE;2026-02-17 04:00:00;13961.841;970.29899999;201.092;0.0;7767.835;7365.397
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 04:00:00;53512.405;7561.113;17498.079;20.471;78592.07;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 04:00:00;32031.566;4673.696;240.18;14.385;44147.535;-7187.708
S;SUL;2026-02-17 04:00:00;5067.34099999;1349.73499999;106.85;1.0;13700.959;-7176.033
NE;NORDESTE;2026-02-17 05:00:00;2274.187;577.172;17187.038;192.071;12616.796;7613.672
N;NORTE;2026-02-17 05:00:00;12593.709;983.675;120.042;3.538;7596.148;6104.816
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 05:00:00;52640.353;7585.244;17637.723;327.327;78190.65;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 05:00:00;32492.098;4680.87;234.782;123.503;44027.372;-6496.119
S;SUL;2026-02-17 05:00:00;5280.35899999;1343.527;95.86099999;8.215;13950.33099999;-7222.369
NE;NORDESTE;2026-02-17 06:00:00;2231.952;553.659;16095.61999999;2588.864;11861.33999999;9608.75499999
N;NORTE;2026-02-17 06:00:00;9640.832;971.908;22.443;109.89899999;7343.11099999;3401.971
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 06:00:00;47538.789;7314.528;16433.277;6074.275;77360.87;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 06:00:00;30000.212;4441.48499999;234.69;2988.344;43886.383;-6221.65199999
S;SUL;2026-02-17 06:00:00;5665.793;1347.476;80.524;387.168;14270.035;-6789.074
NE;NORDESTE;2026-02-17 07:00:00;2253.409;515.963;13831.30899999;5499.701;11704.37699999;10396.005
N;NORTE;2026-02-17 07:00:00;7174.77099999;879.821;33.333;485.73;7304.25599999;1269.399
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 07:00:00;41398.25;6197.795;14138.075;17268.17;79002.29;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 07:00:00;24297.318;3463.41299999;211.467;9697.569;44506.486;-6836.719
S;SUL;2026-02-17 07:00:00;7672.752;1338.598;61.96599999;1585.17;15487.171;-4828.685
NE;NORDESTE;2026-02-17 08:00:00;2150.417;518.51;11045.503;7767.462;11180.271;10301.62099999
N;NORTE;2026-02-17 08:00:00;5381.352;892.779;120.17;968.01999999;7190.85399999;171.467
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 08:00:00;37055.688;5785.658;11408.421;25155.556;79405.32;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 08:00:00;21621.533;3035.26699999;181.685;13519.576;45127.936;-6769.875
S;SUL;2026-02-17 08:00:00;7902.386;1339.10199999;61.06299999;2900.49799999;15906.262;-3703.213
NE;NORDESTE;2026-02-17 09:00:00;1937.769;517.365;7679.35599999;9810.195;10925.00399999;9019.681
N;NORTE;2026-02-17 09:00:00;4787.768;892.145;198.123;1368.862;7275.003;-28.105
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 09:00:00;33585.945;5787.995;8073.626;32288.377;79735.94;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 09:00:00;19930.50199999;3032.34;131.446;17013.855;45547.48699999;-5439.344
S;SUL;2026-02-17 09:00:00;6929.90599999;1346.145;64.70099999;4095.46499999;15988.44899999;-3552.232
NE;NORDESTE;2026-02-17 10:00:00;1945.142;523.785;5824.687;10704.963;11014.414;7984.163
N;NORTE;2026-02-17 10:00:00;4796.95199999;909.52899999;190.356;1664.281;7297.08399999;264.03399999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 10:00:00;32907.786;5742.699;6207.224;36626.874;81484.58;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 10:00:00;19449.056;2966.35899999;103.919;19143.65199999;46566.718;-4903.732
S;SUL;2026-02-17 10:00:00;6716.636;1343.026;88.262;5113.978;16606.36699999;-3344.465
NE;NORDESTE;2026-02-17 11:00:00;1942.52699999;529.235;5095.983;11375.166;11172.592;7770.319
N;NORTE;2026-02-17 11:00:00;4788.333;1046.18999999;137.61099999;1716.767;7142.578;546.32299999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 11:00:00;32423.974;5915.061;5466.545;39684.6;83490.18;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 11:00:00;19235.75;2990.878;84.68899999;20863.49899999;47784.925;-4610.109
S;SUL;2026-02-17 11:00:00;6457.364;1348.758;148.262;5729.168;17390.085;-3706.533
NE;NORDESTE;2026-02-17 12:00:00;1940.515;565.173;5437.283;11141.20799999;10882.361;8201.81799999
N;NORTE;2026-02-17 12:00:00;4762.638;1147.81299999;132.58;1593.429;6911.35799999;725.102
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 12:00:00;32554.295;6013.079;5792.31;39600.078;83959.76;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 12:00:00;19568.53;2956.79;74.756;21365.161;48947.809;-4982.572
S;SUL;2026-02-17 12:00:00;6282.612;1343.303;147.691;5500.28;17218.234;-3944.348
NE;NORDESTE;2026-02-17 13:00:00;1942.062;692.401;5815.973;10670.269;10807.309;8313.396
N;NORTE;2026-02-17 13:00:00;4871.28299999;1190.873;94.767;1600.636;7154.63899999;602.92
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 13:00:00;35520.178;6175.419;6221.813;37617.11;85534.52;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 13:00:00;22136.366;2939.693;47.932;20554.405;49795.425;-4117.02899999
S;SUL;2026-02-17 13:00:00;6570.467;1352.45199999;263.14099999;4791.8;17777.147;-4799.287
NE;NORDESTE;2026-02-17 14:00:00;1939.90099999;726.722;6602.37199999;9477.061;10681.254;8064.802
N;NORTE;2026-02-17 14:00:00;5049.904;1469.719;133.64599999;1642.26;7796.265;499.26399999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 14:00:00;38673.48;6519.106;7134.863;33814.796;86142.25;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 14:00:00;24396.578;2973.518;38.64;18659.642;49551.933;-3483.55499999
S;SUL;2026-02-17 14:00:00;7287.097;1349.147;360.205;4035.833;18112.793;-5080.511
NE;NORDESTE;2026-02-17 15:00:00;1943.34299999;906.032;7827.003;6659.174;10619.47;6716.082
N;NORTE;2026-02-17 15:00:00;5847.213;1809.92099999;146.312;1294.04299999;7898.409;1199.08
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 15:00:00;43849.063;7261.049;8371.776;26912.105;86393.99;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 15:00:00;28007.982;3194.438;27.558;15773.067;49406.131;-2403.086
S;SUL;2026-02-17 15:00:00;8050.525;1350.658;370.903;3185.821;18469.983;-5512.076
NE;NORDESTE;2026-02-17 16:00:00;2135.911;1082.499;9116.448;4081.677;11318.907;5097.628
N;NORTE;2026-02-17 16:00:00;8636.27699999;2226.488;318.619;804.216;7845.091;4140.509
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 16:00:00;50565.488;8496.145;9738.538;18766.611;87566.78;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 16:00:00;30928.76399999;3837.74;23.071;11865.447;50078.62499999;-3423.603
S;SUL;2026-02-17 16:00:00;8864.536;1349.41799999;280.39999999;2015.271;18324.159;-5814.534
NE;NORDESTE;2026-02-17 17:00:00;3370.198;1089.46599999;10283.92;1179.84899999;12157.024;3766.40899999
N;NORTE;2026-02-17 17:00:00;12347.62;2350.37;297.759;319.95399999;7758.036;7557.667
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 17:00:00;60466.266;8887.052;10834.395;8491.482;88679.2;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 17:00:00;35548.684;4104.26799999;25.897;6019.91099999;51050.13299999;-5351.373
S;SUL;2026-02-17 17:00:00;9199.764;1342.948;226.819;971.768;17714.002;-5972.703
NE;NORDESTE;2026-02-17 18:00:00;4573.486;1129.07099999;11840.93;33.284;13558.85;4017.921
N;NORTE;2026-02-17 18:00:00;15007.194;2361.63499999;295.747;52.271;7952.90899999;9763.938
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 18:00:00;69917.636;8957.275;12336.437;1019.505;92230.85;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 18:00:00;39291.06999999;4131.15699999;49.945;715.631;53294.048;-9106.245
S;SUL;2026-02-17 18:00:00;11045.886;1335.412;149.815;218.319;17425.046;-4675.61399999
NE;NORDESTE;2026-02-17 19:00:00;4225.707;1254.397;14004.53;5.51399999;13922.42;5567.728
N;NORTE;2026-02-17 19:00:00;14870.15;2368.093;216.082;3.023;8233.366;9223.982
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 19:00:00;73046.481;9104.32;14503.489;49.137;96703.43;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 19:00:00;42339.35499999;4139.193;70.778;39.59999999;56133.33299999;-9544.40699999
S;SUL;2026-02-17 19:00:00;11611.269;1342.637;212.099;1.0;18414.308;-5247.303
NE;NORDESTE;2026-02-17 20:00:00;4229.81;1297.907;14725.02499999;0.0;13962.76699999;6289.975
N;NORTE;2026-02-17 20:00:00;13146.12;2388.571;222.147;0.0;8288.428;7468.41
SIN;SISTEMA INTERLIGADO NACIONAL;2026-02-17 20:00:00;72688.096;9147.418;15321.993;1.0;97158.51;0.0
SE;SUDESTE/CENTRO-OESTE;2026-02-17 20:00:00;43843.75499999;4116.16199999;88.241;0.0;56214.84499999;-8166.687
